Registro ANS,Razão Social,Nome Fantasia,CNPJ,registro_ans,cnpj,razao_social,nome_fantasia,ativa,email,site,representante_nome,representante_cargo,autorizacao_funcionamento_em,concessao_registro_definitivo_em,registrada_em,classificacao_sigla,classificacao_nome,segmentacao_sigla,segmentacao_nome,endereco_logradouro,endereco_numero,endereco_complemento,endereco_bairro,endereco_cep,endereco_municipio_codigo,endereco_municipio_nome,endereco_uf_sigla,endereco_valido,telefone_ddd,telefone_numero,fax_ddd,fax_numero,_links,erro
370681,UNIMED PATO BRANCO SOCIEDADE COOPERATIVA DE MÉDICOS,UNIMED PATO BRANCO,80.871.551/0001-60,370681,80871551000160,UNIMED PATO BRANCO SOCIEDADE COOPERATIVA DE MÉDICOS,UNIMED PATO BRANCO,True,patobranco@unimedpr.coop.br,www.unimed.coop.br/patobranco,RICARDO ANTONIO  HOPPEN,DIRETOR PRESIDENTE,2010-09-22,2010-09-21,1998-12-17,COOPM,Cooperativa Médica,SSP  ,Segmento secundario principal - SSP,RUA TAMOIO,253,,CENTRO,85501067,411850,Pato Branco,PR,False,46,21013000,46,21013001,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/370681'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
336467,UNIMED PATOS - COOPERATIVA DE TRABALHO MÉDICO,UNIMED PATOS,08.315.806/0001-80,336467,08315806000180,UNIMED PATOS - COOPERATIVA DE TRABALHO MÉDICO,UNIMED PATOS,True,gerencia@unimedpatos.com.br,www.unimedpatos.com.br, AUGUSTO MARCIO DE MELLO E SILVA SOARES,PRESIDENTE,2007-09-28,2007-08-14,1998-12-21,COOPM,Cooperativa Médica,SSP  ,Segmento secundario principal - SSP,AV DOUTOR PEDRO FIRMINO,295,,BRASÍLIA,58700350,251080,Patos,PB,False,83,34214111,83,34215557,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/336467'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
353060,UNIMED PATOS DE MINAS COOPERATIVA TRABALHO MÉDICO LTDA.,UNIMED PATOS DE MINAS COOPERATIVA TRABALHO MÉDICO,38.499.547/0001-56,353060,38499547000156,UNIMED PATOS DE MINAS COOPERATIVA TRABALHO MÉDICO LTDA.,UNIMED PATOS DE MINAS COOPERATIVA TRABALHO MÉDICO,True,unimedpatosdeminas@unimedpatosdeminas.com.br,www.unimedpatosdeminas.com.br,ANDERSON AFONSO,REPRESENTANTE,2008-01-18,2007-09-14,1998-12-17,COOPM,Cooperativa Médica,SSP  ,Segmento secundario principal - SSP,AV. BRASIL,966,,CENTRO,38700188,314800,Patos de Minas,MG,False,34,38201632,34,,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/353060'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
355593,UNIMED PATROCÍNIO COOPERATIVA DE TRABALHO MÉDICO LTDA.,UNIMED PATROCÍNIO,41.687.179/0001-84,355593,41687179000184,UNIMED PATROCÍNIO COOPERATIVA DE TRABALHO MÉDICO LTDA.,UNIMED PATROCÍNIO,True,unimed@unimedpatrocinio.com.br,www.unimedpatrocinio.com.br,CARLO NANSEN ROSSI,PRESIDENTE,2010-11-25,2010-11-12,1998-12-17,COOPM,Cooperativa Médica,SSP  ,Segmento secundario principal - SSP,AVENIDA DOM JOSE ANDRE COIMBRA,1426,,CENTRO,38740000,314810,Patrocínio,MG,False,34,38395666,34,38395666,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/355593'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
311375,UNIMED PELOTAS/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,UNIMED PELOTAS/RS,89.870.547/0001-51,311375,89870547000151,UNIMED PELOTAS/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,UNIMED PELOTAS/RS,True,regulacao@unimedpelotas.com.br,www.unimedpelotas.com.br,MAURÍCIO  ALBERTO GOLDBAUM JÚNIOR,PRESIDENTE,2017-11-07,2016-03-10,1998-12-21,COOPM,Cooperativa Médica,SSS  ,Segmento secundario subsidiario - SSS,RUA ALMIRANTE BARROSO,2309,CASA,CENTRO,96010280,431440,Pelotas,RS,False,53,33094900,53,33094923,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/311375'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
323993,UNIMED PETROPOLIS-RJ COOPERATIVA DE TRABALHO MÉDICO,UNIMED PETROPOLIS,28.806.545/0001-09,323993,28806545000109,UNIMED PETROPOLIS-RJ COOPERATIVA DE TRABALHO MÉDICO,UNIMED PETROPOLIS,True,regulacao@unimedpetropolis.coop.br,www.unimedpetropolis.com.br,CLAUDIO SERGIO BATISTA ,PRESIDENTE ,,,1998-12-24,COOPM,Cooperativa Médica,SPP  ,Segmento primario principal - SPP,RUA D. PEDRO I,465,,CENTRO,25610020,330390,Petrópolis,RJ,False,24,99304496,24,,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/323993'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
362832,UNIMED PLANALTO CENTRAL/RS - COOPERATIVA DE ASSISTÊNCIA  À SAÚDE LTDA.,UNIMED PLANALTO CENTRAL RS,89.100.135/0001-32,362832,89100135000132,UNIMED PLANALTO CENTRAL/RS - COOPERATIVA DE ASSISTÊNCIA  À SAÚDE LTDA.,UNIMED PLANALTO CENTRAL RS,True,dir@unimed061.com.br,www.unimedplanaltocentralrs.com.br,DIEGO MIRANDA CARAFFA,REPRESENTANTE LEGAL,2017-02-24,2016-05-23,1998-12-22,COOPM,Cooperativa Médica,SSS  ,Segmento secundario subsidiario - SSS,AVENIDA GENERAL CAMARA,589,,CENTRO,98025780,430610,Cruz Alta,RS,False,05,533219007,05,533219003,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/362832'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
319384,UNIMED PLANALTO MÉDIO/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,UNIMED PLANALTO MÉDIO,87.607.149/0001-11,319384,87607149000111,UNIMED PLANALTO MÉDIO/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,UNIMED PLANALTO MÉDIO,True,secretaria@unimedpf.com.br,https://www.unimed.coop.br/site/web/planaltomedio,FRANCISCO JOSE DOS SANTOS NETO ,PRESIDENTE,2011-05-06,2011-05-05,1998-12-22,COOPM,Cooperativa Médica,SSP  ,Segmento secundario principal - SSP,RUA LAVA PÉS,1898,2º ANDAR,NONOAI,99010170,431410,Passo Fundo,RS,False,54,33176300,54,33176328,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/319384'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
316148,UNIMED POÇOS DE CALDAS - SOC. COOP. DE TRAB. E SERVIÇOS MÉDICOS,UNIMED POCOS DE CALDAS,41.781.949/0001-53,316148,41781949000153,UNIMED POÇOS DE CALDAS - SOC. COOP. DE TRAB. E SERVIÇOS MÉDICOS,UNIMED POCOS DE CALDAS,True,ans@unimedpc.coop.br,www.unimedpc.com.br,ODILON TREFÍGLIO NETO,DIRETOR PRESIDENTE,2007-09-10,2007-09-05,1998-12-18,COOPM,Cooperativa Médica,SPP  ,Segmento primario principal - SPP,AVENIDA GENTIL MESSIAS,217,,VILA CRUZ,37701528,315180,Poços de Caldas,MG,False,35,37297425,35,37293300,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/316148'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
349712,UNIMED PONTA GROSSA COOPERATIVA DE TRABALHO MEDICO,UNIMED PONTA GROSSA,77.781.706/0001-62,349712,77781706000162,UNIMED PONTA GROSSA COOPERATIVA DE TRABALHO MEDICO,UNIMED PONTA GROSSA,True,mery@unimedpg.com.br,www.unimedpg.com.br,ANDERSON GHIROTTI BREGA,DIRETOR DE SAÚDE,2010-08-16,2010-08-13,1998-12-17,COOPM,Cooperativa Médica,SPS  ,Segmento primario subsidiario - SPS,RUA SANTOS DUMONT,1036,,CENTRO,84010360,411990,Ponta Grossa,PR,False,42,32207001,42,,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/349712'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
353876,UNIMED PONTAL DO TRIÂNGULO - COOPERATIVA DE TRABALHO MÉDICO,UNIMED PONTAL DO TRIÂNGULO,00.730.439/0001-70,353876,00730439000170,UNIMED PONTAL DO TRIÂNGULO - COOPERATIVA DE TRABALHO MÉDICO,UNIMED PONTAL DO TRIÂNGULO,True,gerencia@unimedpontal.coop.br,www.unimedpontal.com.br,GILMAR DIAS DE ALMEIDA QUEIROZ,DIRETOR PRESIDENTE,2010-07-07,2005-12-23,1998-12-17,COOPM,Cooperativa Médica,SPS  ,Segmento primario subsidiario - SPS,RUA ITUIUTABA,555,,CENTRO,38280000,313440,Iturama,MG,False,34,34119000,34,34119031,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/353876'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
343722,UNIMED PONTE NOVA COOPERATIVA DE TRABALHO MEDICO LTDA,UNIMED PONTE NOVA E REGIÃO,01.012.474/0001-16,343722,01012474000116,UNIMED PONTE NOVA COOPERATIVA DE TRABALHO MEDICO LTDA,UNIMED PONTE NOVA E REGIÃO,True,gerencia@unimedpontenova.com.br,https://www.unimed.coop.br/site/web/pontenova,SAMUEL MARCUS ALVES JORGE,DIRETOR PRESIDENTE,2014-11-05,2014-10-07,1998-12-16,COOPM,Cooperativa Médica,SPP  ,Segmento primario principal - SPP,AVENIDA DOM BOSCO,447,,PALMEIRAS,35430232,315210,Ponte Nova,MG,False,31,38198551,31,,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/343722'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
352501,UNIMED PORTO ALEGRE - COOPERATIVA MÉDICA LTDA.,UNIMED PORTO ALEGRE,87.096.616/0001-96,352501,87096616000196,UNIMED PORTO ALEGRE - COOPERATIVA MÉDICA LTDA.,UNIMED PORTO ALEGRE,True,normaseobrigacoes@unimedpoa.com.br,https://www.unimedpoa.com.br/,MARCIO PIZZATO,Presidente do Conselho de Administração,2011-04-01,2011-03-31,1998-12-21,COOPM,Cooperativa Médica,SSP  ,Segmento secundario principal - SSP,AV VENANCIO AIRES,1040,,BOM FIM,90040192,431490,Porto Alegre,RS,False,51,99749007,51,,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/352501'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
337374,UNIMED PORTO VELHO - SOCIEDADE COOPERATIVA MÉDICA LTDA,UNIMED PORTO VELHO,05.657.234/0001-20,337374,05657234000120,UNIMED PORTO VELHO - SOCIEDADE COOPERATIVA MÉDICA LTDA,UNIMED PORTO VELHO ,True,unimed@unimedportovelho.coop.br,https://www.unimedportovelho.coop.br/,SALEH MAHMOUD ABDUL RAZZAK,PRESIDENTE,2013-08-06,2013-08-01,1998-12-23,COOPM,Cooperativa Médica,SSP  ,Segmento secundario principal - SSP,AVENIDA CARLOS GOMES,1259,,CENTRO,76801109,110020,Porto Velho,RO,False,69,32172016,69,,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/337374'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
344885,UNIMED RECIFE COOPERATIVA DE TRABALHO MÉDICO,UNIMED RECIFE COOPERATIVA DE TRABALHO MÉDICO,11.214.624/0001-28,344885,11214624000128,UNIMED RECIFE COOPERATIVA DE TRABALHO MÉDICO,UNIMED RECIFE COOPERATIVA DE TRABALHO MÉDICO,True,rdiretor@unimedrecife.com.br,www.unimedrecife.com.br,MARIA DE LOURDES CORREA DE ARAÚJO,REPRESENTANTE,2009-07-06,2007-05-24,1998-12-21,COOPM,Cooperativa Médica,SSP  ,Segmento secundario principal - SSP,AV. LINS PETIT,140,,PAISSANDU,50070225,261160,Recife,PE,False,81,34138086,81,34138000,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/344885'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
350648,UNIMED REGIÃO DA CAMPANHA/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,UNIMED REGIÃO DA CAMPANHA/RS,89.640.452/0001-41,350648,89640452000141,UNIMED REGIÃO DA CAMPANHA/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,UNIMED REGIÃO DA CAMPANHA/RS,True,gerencia@unimedcampanha.com.br,www.unimedcampanha.com.br,GLENO CERIOLI,REPRESENTANTE,2016-11-24,2015-10-28,1998-12-22,COOPM,Cooperativa Médica,SSP  ,Segmento secundario principal - SSP,AV 7 DE SETEMBRO,679,,CENTRO,96400006,430160,Bagé,RS,False,05,332429331,05,332429599,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/350648'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
328375,UNIMED REGIÃO DA FRONTEIRA - RS COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,UNIMED REGIÃO DA FRONTEIRA - RS,92.316.124/0001-07,328375,92316124000107,UNIMED REGIÃO DA FRONTEIRA - RS COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,UNIMED REGIÃO DA FRONTEIRA - RS,True,contabil@unimedfronteira.com.br,https://www.unimed.coop.br/site/web/regiaodafronteira,LUIZ ANTONIO COSTAGUTA ARRUDA,PRESIDENTE,2018-02-21,2016-05-02,1998-12-22,COOPM,Cooperativa Médica,SSP  ,Segmento secundario principal - SSP,AV. 24 DE MAIO,1016,,CENTRO,97573450,431710,Sant'Ana do Livramento,RS,False,55,32429840,55,,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/328375'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
353698,UNIMED REGIÃO DA PRODUÇÃO/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA,UNIMED REGIÃO DA PRODUÇÃO/RS,00.532.888/0001-03,353698,00532888000103,UNIMED REGIÃO DA PRODUÇÃO/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA,UNIMED REGIÃO DA PRODUÇÃO/RS,True,unimed@unimed303.com.br,www.regiaodaproducao.unimed.com.br,LUIZ CARLOS COLLE THOMÉ,PRESIDENTE,2016-07-18,2016-06-29,1998-12-22,COOPM,Cooperativa Médica,SSP  ,Segmento secundario principal - SSP,AV. PÁTRIA,1795,,SOMMER,99500000,430470,Carazinho,RS,False,54,33298000,54,33302187,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/353698'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
311847,UNIMED REGIONAL DA BAIXA MOGIANA - COOPERATIVA DE TRABALHO MÉDICO,UNIMED BAIXA MOGIANA,49.210.966/0001-42,311847,49210966000142,UNIMED REGIONAL DA BAIXA MOGIANA - COOPERATIVA DE TRABALHO MÉDICO,UNIMED BAIXA MOGIANA,True,unimed@unimedbxm.coop.br,www.unimedbxm.coop.br,DILVO FERREIRA LOPES,PRESIDENTE,2014-08-18,2014-08-13,1998-12-16,COOPM,Cooperativa Médica,SSS  ,Segmento secundario subsidiario - SSS,AVENIDA MOGI MIRIM,2679,,JARDIM GUAÇU MIRIM,13844115,353070,Mogi Guaçu,SP,False,19,38319700,19,38918436,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/311847'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
306100,UNIMED REGIONAL DE CAMPO MOURÃO COOP TRAB MEDICO,UNIMED REGIONAL DE CAMPO MOURÂO,81.715.716/0001-77,306100,81715716000177,UNIMED REGIONAL DE CAMPO MOURÃO COOP TRAB MEDICO ,UNIMED REGIONAL DE CAMPO MOURÂO,True,marcos@unimedcampomourao.com.br,www.unimed.coop.br/campomourao,ANTONIO CARLOS CARDOSO,DIRETOR PRESIDENTE,2011-04-01,2011-03-31,1998-12-17,COOPM,Cooperativa Médica,SSS  ,Segmento secundario subsidiario - SSS,AV.JOSE CUSTODIO DE OLIVEIRA,1385,,CENTRO,87300020,410430,Campo Mourão,PR,False,44,35187000,44,,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/306100'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
316458,UNIMED REGIONAL DE FLORIANO - COOPERATIVA DE TRABALHO MÉDICO,UNIMED  FLORIANO,41.511.429/0001-20,316458,41511429000120,UNIMED REGIONAL DE FLORIANO - COOPERATIVA DE TRABALHO MÉDICO,UNIMED  FLORIANO,True,financeiro@unimedfloriano.com.br,www.unimedfloriano.com.br,SALOMÃO VICENTE AIRES JÚNIOR,PRESIDENTE,2014-02-07,2014-02-05,1998-12-21,COOPM,Cooperativa Médica,SSP  ,Segmento secundario principal - SSP,AV EURIPEDES DE AGUIAR,943,,CENTRO,64800000,220390,Floriano,PI,False,89,35211133,89,35216652,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/316458'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
313475,UNIMED REGIONAL DE PICOS - COOPERATIVA DE TRABALHO MÉDICO,UNIMED REGIONAL DE PICOS,69.612.158/0001-19,313475,69612158000119,UNIMED REGIONAL DE PICOS - COOPERATIVA DE TRABALHO MÉDICO,UNIMED REGIONAL DE PICOS,True,unimedpicos@uol.com.br,www.unimedpicos.com.br,LUIS EVANDRO SANTOS LOPES,PRESIDENTE,2014-07-28,2014-07-17,1998-12-21,COOPM,Cooperativa Médica,SSS  ,Segmento secundario subsidiario - SSS,PÇA FELIX PACHECO,676,,CENTRO,64600000,220800,Picos,PI,False,89,34223616,89,34221177,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/313475'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
342386,UNIMED REGIONAL DE TRES LAGOAS COOPERATIVA DE TRABALHO MÉDICO,UNIMED DE TRÊS LAGOAS,03.980.208/0001-02,342386,03980208000102,UNIMED REGIONAL DE TRES LAGOAS COOPERATIVA DE TRABALHO MÉDICO,UNIMED DE TRÊS LAGOAS,True,camila.arruda@unimedtreslagoas.com.br,www.unimedtreslagoas.com.br,MARIA BEATRIZ XAVIER SOARES,DIRETORA PRESIDENTE,2014-01-29,2014-01-28,1998-12-24,COOPM,Cooperativa Médica,SPS  ,Segmento primario subsidiario - SPS,AV. ANTONIO TRAJANO,1110,,CENTRO,79601002,500830,Três Lagoas,MS,False,67,21055050,67,21055074,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/342386'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
306762,UNIMED REGIONAL JAU - COOPERATIVA DE TRABALHO MÉDICO,UNIMED REGIONAL JAÚ,02.322.043/0001-19,306762,02322043000119,UNIMED REGIONAL JAU - COOPERATIVA DE TRABALHO MÉDICO,UNIMED REGIONAL JAÚ,True,diretoria@unimedjau.com.br,www.unimedjau.com.br,PAULO DE CONTI,DIRETOR PRESIDENTE,2007-10-05,2007-08-24,1998-12-18,COOPM,Cooperativa Médica,SSP  ,Segmento secundario principal - SSP,RUA ALVARO FLORET,565,,VILA HILST,17207020,352530,Jaú,SP,False,14,36028900,14,36028901,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/306762'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
371254,UNIMED REGIONAL MARINGÁ COOP.DE TRABALHO MÉDICO,UNIMED REGIONAL MARINGÁ COOP.DE TRABALHO MÉDICO,76.767.219/0001-82,371254,76767219000182,UNIMED REGIONAL MARINGÁ COOP.DE TRABALHO MÉDICO,UNIMED REGIONAL MARINGÁ COOP.DE TRABALHO MÉDICO,True,margarete.valente@unimedmaringa.com.br,www.unimedmaringa.com.br,LAI PON MENG,PRESIDENTE,2007-08-01,2007-06-05,1998-12-17,COOPM,Cooperativa Médica,SSP  ,Segmento secundario principal - SSP,AV. BENTO MUNHOZ DA ROCHA NETO,750,,-,87030010,411520,Maringá,PR,False,44,32217938,44,,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/371254'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
305472,UNIMED REGIONAL SUL GOIAS COOP. DE TRABALHO MÉDICO LTDA,UNIMED REGIONAL SUL/GO,33.546.979/0001-57,305472,33546979000157,UNIMED REGIONAL SUL GOIAS COOP. DE TRABALHO MÉDICO LTDA,UNIMED REGIONAL SUL/GO,True,unimed@unimeditumbiara.com.br,www.unimeditumbiara.com.br,ANTÔNIO RICARDO COKELY RIBEIRO,DIRETOR EXECUTIVO DE PROVIMENTO À SAÚDE,2010-04-12,2010-02-01,1998-12-24,COOPM,Cooperativa Médica,SSP  ,Segmento secundario principal - SSP,RUA JOAO MANOEL DE SOUZA,889,,CENTRO,75526030,521150,Itumbiara,GO,False,64,34322000,64,34322032,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/305472'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
330566,UNIMED RESENDE COOPERATIVA DE TRABALHO MÉDICO,UNIMED RESENDE,68.709.211/0001-31,330566,68709211000131,UNIMED RESENDE COOPERATIVA DE TRABALHO MÉDICO,UNIMED RESENDE,True,ans@unimedresende.coop.br,www.unimedresende.coop.br,JOSÉ CARLOS PIRES DE SOUZA,DIRETOR PRESIDENTE,2009-11-04,2009-10-30,1998-12-21,COOPM,Cooperativa Médica,SSP  ,Segmento secundario principal - SSP,RUA NICOLAU TARANTO,239,,COMERCIAL,27542020,330420,Resende,RJ,False,24,33544477,24,33547472,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/330566'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
337871,UNIMED RIO BRANCO COOPERATIVA DE TRABALHO MEDICO LTDA,UNIMED RIO BRANCO COOPERATIVA DE TRABALHO MEDICO LTDA,84.313.741/0001-12,337871,84313741000112,UNIMED RIO BRANCO COOPERATIVA DE TRABALHO MEDICO LTDA,UNIMED RIO BRANCO COOPERATIVA DE TRABALHO MEDICO LTDA,True,crd.ans@unimedrb.com.br,www.unimedriobranco.com.br,MARCUS VINICIUS SHOITI YOMURA,PRESIDENTE,2014-07-02,2014-06-27,1998-12-21,COOPM,Cooperativa Médica,SSP  ,Segmento secundario principal - SSP,RUA JOSÉ DE MELO,418,,BOSQUE,69908330,120040,Rio Branco,AC,False,68,21064510,68,,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/337871'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
320251,UNIMED RIO VERDE COOPERATIVA TRABALHO MEDICO,UNIMED RIO VERDE,37.275.625/0001-76,320251,37275625000176,UNIMED RIO VERDE COOPERATIVA TRABALHO MEDICO,UNIMED RIO VERDE,True,juridico@unimedrv.com.br,www.unimedrv.com.br,MARCIO EMRICH CAMPOS,PRESIDENTE,2010-11-08,2010-09-21,1998-12-24,COOPM,Cooperativa Médica,SSS  ,Segmento secundario subsidiario - SSS,RUA COSTA GOMES,208,,CENTRO,75901050,521880,Rio Verde,GO,False,64,21014967,64,21014900,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/320251'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
359777,UNIMED RONDONOPOLIS COOPERATIVA DE TRABALHO MÉDICO LTDA,UNIMED RONDONÓPOLIS,24.676.884/0001-67,359777,24676884000167,UNIMED RONDONOPOLIS COOPERATIVA DE TRABALHO MÉDICO LTDA,UNIMED RONDONÓPOLIS,True,diretoria@unimedrondonopolis.com.br,www.unimedrondonopolis.com.br,CRISTIANO BARBOSA QUEIROZ,Diretor Presidente,2008-08-20,2008-07-30,1998-12-24,COOPM,Cooperativa Médica,SSP  ,Segmento secundario principal - SSP,RUA RIO BRANCO,933,,CENTRO,78700180,510760,Rondonópolis,MT,False,66,34392837,66,,"{'self': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras/359777'}, 'operadoras': {'href': 'https://www.ans.gov.br/operadoras-entity/v1/operadoras{?razao_social,nome_fantasia,cnpj,ativa,page,size,sort}', 'templated': True}}",
